model,config,mean_acc,std_acc,mean_f1,std_f1,mean_recall,std_recall,mean_precision,std_precision,loss,accuracy,precision,recall,f1
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.001, 'optimizer': 'SGD', 'dropout': 0.5, 'weight_decay': 0.001}",0.31181555555555557,0.04975977700319213,0.278877620140909,0.06046602314560027,0.31181555555555557,0.0497597770031921,0.4301576368403654,0.05075423151581352,2.390598197361827,0.36435555555555554,0.47351065262065567,0.36435555555555554,0.33460709078338835
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.001, 'optimizer': 'SGD', 'dropout': 0.5, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.3026337146759035,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.0001, 'optimizer': 'Adam', 'dropout': 0.2, 'weight_decay': 0}",0.21150666666666668,0.03910018913155609,0.1622285956049964,0.04059636637543978,0.21150666666666668,0.03910018913155608,0.2859505601940264,0.03957532116847511,2.7603196336454814,0.16685555555555556,0.30095444617136147,0.16685555555555553,0.11648389163097668
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.0001, 'optimizer': 'Adam', 'dropout': 0.2, 'weight_decay': 0.001}",0.16083777777777777,0.03218760650228095,0.1032008232221994,0.03421281934331373,0.16083777777777777,0.03218760650228095,0.26843608801498203,0.08962778389392916,3.353992025145557,0.15196666666666667,0.33230535546840023,0.15196666666666664,0.10150941585513167
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.0001, 'optimizer': 'Adam', 'dropout': 0.2, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.30259108543396,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.0001, 'optimizer': 'Adam', 'dropout': 0.5, 'weight_decay': 0}",0.18067333333333332,0.03467235672675935,0.12266192966039756,0.03043853785066615,0.18067333333333332,0.03467235672675934,0.2896588172522341,0.0793965781724417,3.0845598743160565,0.14102222222222222,0.35940186469692076,0.14102222222222222,0.08797381128929593
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.0001, 'optimizer': 'Adam', 'dropout': 0.5, 'weight_decay': 0.001}",0.2025688888888889,0.03941364086734127,0.1485560716587221,0.0403075258300567,0.20256888888888888,0.03941364086734127,0.26000225022308604,0.047544485552003184,2.5765413058333926,0.15817777777777778,0.3276178133769763,0.15817777777777778,0.11274100537201384
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.0001, 'optimizer': 'Adam', 'dropout': 0.5, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.302586627006531,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.0001, 'optimizer': 'SGD', 'dropout': 0.2, 'weight_decay': 0}",0.23164222222222222,0.03161489471595998,0.18540440721928234,0.030989482043988794,0.23164222222222222,0.03161489471596,0.28406142773076337,0.09053347137132056,2.0418298622343274,0.26263333333333333,0.3678848073478057,0.26263333333333333,0.21947083893918434
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.0001, 'optimizer': 'SGD', 'dropout': 0.2, 'weight_decay': 0.001}",0.18846444444444443,0.030871016412178393,0.1401593317401465,0.028010911426085725,0.18846444444444446,0.0308710164121784,0.2941960674842483,0.07838165071196128,2.5911326933198504,0.19034444444444445,0.35772224075696357,0.19034444444444445,0.1420647195490234
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.0001, 'optimizer': 'SGD', 'dropout': 0.2, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.3025872707366943,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.0001, 'optimizer': 'SGD', 'dropout': 0.5, 'weight_decay': 0}",0.19647333333333333,0.038336879546115026,0.14418639208591633,0.03970373015205137,0.19647333333333333,0.03833687954611501,0.27923901639211923,0.08568120955089924,2.5285121833748287,0.15262222222222221,0.3462402105436646,0.15262222222222221,0.1061018923179033
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.0001, 'optimizer': 'SGD', 'dropout': 0.5, 'weight_decay': 0.001}",0.18203777777777777,0.04367213677923486,0.1262773860576774,0.04758275385871851,0.1820377777777778,0.04367213677923486,0.2735209715528976,0.06259891053421554,3.0029338810841244,0.13853333333333334,0.33735678910435907,0.13853333333333334,0.08637651960113377
SmallCNN,"{'batch_size': 8, 'learning_rate': 0.0001, 'optimizer': 'SGD', 'dropout': 0.5, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.302586627006531,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 8, 'learning_rate': 1e-05, 'optimizer': 'Adam', 'dropout': 0.2, 'weight_decay': 0}",0.11043111111111112,0.012674688980039739,0.034567801261405975,0.01602244337845195,0.1104311111111111,0.01267468898003974,0.05501581917322606,0.04272754118272412,2.295423114416334,0.12936666666666666,0.0975610594897728,0.12936666666666669,0.058238433449901116
SmallCNN,"{'batch_size': 8, 'learning_rate': 1e-05, 'optimizer': 'Adam', 'dropout': 0.2, 'weight_decay': 0.001}",0.10032666666666666,0.00013324070856818882,0.020021483265077446,0.00224728075246524,0.10032666666666666,0.0001332407085681902,0.058021289215896964,0.043522852416291835,2.3008084469689263,0.10047777777777778,0.12838630026804676,0.10047777777777778,0.024189326899914234
